date,open,high,low,close,volume,SMA_20,sma_20,SMA_50,sma_50,SMA_200,sma_200,RSI_14,MACD_line,MACD_signal,MACD_hist,RSI_21,signal,positions,RSI_8,RSI_10,RSI_13,RSI_20,RSI_15,RSI_18,RSI_12,RSI_17,RSI_7,RSI_19,RSI_11,RSI_9,RSI_16,ATR_18,atr,position,price_return,strategy_return,equity,pnl,cumulative_pnl,position_size_units,position_size_units_signed,notional_exposure,stop_loss_price,take_profit_price,drawdown_pct,halt_trading,risk_adjusted_signal,strategy_returns,cumulative_returns,drawdown
2022-02-22,164.98,166.69,162.15,164.32,91162800,169.8895,169.8895,172.2574,172.2574,151.27095,151.27095,40.397840449637656,-0.5440655192435031,0.11542191830242113,-0.6594874375459242,44.25417083804598,1,1.0,33.25146537644952,36.48011211895493,39.60842398301138,43.82465770502982,41.10486247323586,42.86689060255309,38.714982215066016,42.32950910431291,31.01312870630339,43.36358569227396,37.68684881059018,35.031687778884404,41.744981587902174,4.2927777777777765,4.2927777777777765,0.0,-0.01781231320980281,-0.0,100023.92427999999,0.0,8978.537885090453,38.78667596237743,38.78667596237743,6373.426594137859,157.66619444444444,178.29299166666667,-0.018024572909287776,False,1,0.0,0.00023924279999998355,3.0811978821487787e-07
2022-02-23,165.54,166.15,159.75,160.07,90009247,169.90400000000002,169.90400000000002,171.8698,171.8698,151.43705,151.43705,35.423888391838034,-1.2633036683185423,-0.1603231990217716,-1.1029804692967708,40.516373500605084,1,0.0,26.418971545767818,30.35274275997618,34.383846346603576,39.95259755476695,36.358887276854624,38.69064113339328,33.215158625575086,37.98029504573269,23.838654942298135,39.345848772692904,31.88592632599439,28.556669096539807,37.20653075542521,4.339444444444443,4.339444444444443,1.0,-0.025864167478091504,-0.025864167478091504,100018.28873999999,-1567.2221032840534,7411.315781806399,38.36956153646017,38.36956153646017,6141.815715141179,153.3438611111111,174.19489166666665,-0.043422549814932536,False,1,-5.634192060122167e-05,0.0001828873999998315,8.715216341670385e-07
2022-02-24,152.58,162.85,152.0,162.74,141147540,170.0565,170.0565,171.6098,171.6098,151.62120000000002,151.62120000000002,40.38950503437924,-1.5994212646785684,-0.448142812153131,-1.1512784525254374,43.65560876007601,1,0.0,35.87882121715988,37.66165859774451,39.78918111504163,43.267380712160545,40.94823242914377,42.42199936694999,39.140445186734894,41.96081775514567,34.88013044306933,42.85679617066733,38.4346764473328,36.811242499993064,41.47063879753686,4.323888888888888,4.323888888888888,1.0,0.01668020241144519,0.01668020241144519,100020.95873999999,984.5842390043399,8395.900020810739,38.50759927550949,38.50759927550949,6266.726706096415,156.03797222222224,176.81425833333333,-0.02746664432362151,False,1,2.6695117799402368e-05,0.00020958739999987763,6.045937215459762e-07
2022-02-25,163.84,165.12,160.87,164.85,91974222,170.338,170.338,171.4202,171.4202,151.8316,151.8316,44.05092927138899,-1.6762151505483303,-0.693757279832171,-0.9824578707161593,46.019480863946264,0,-1.0,42.54957302925632,42.92125082228912,43.75582044392548,45.75820197341356,44.346369361359365,45.21209838521091,43.464696654655796,44.928630005926216,42.55798931159061,45.4888885048259,43.183236501798895,42.69738899758771,44.639571958788665,4.254999999999999,4.254999999999999,1.0,0.012965466388103586,0.012965466388103586,100023.06873999999,778.0796795127753,9173.979700323514,39.131041279708896,0.0,0.0,158.25475,178.70002499999998,-0.01485729578928986,False,0,2.10955786326128e-05,0.00023068739999998478,3.936506894752778e-07
2022-02-28,163.06,165.42,162.43,165.12,95056629,170.07750000000001,170.07750000000001,171.1366,171.1366,152.03235,152.03235,44.520526630931286,-1.695740671950034,-0.8941539582557436,-0.8015867136942905,46.32206052272824,0,0.0,43.410531407610584,43.59784972994457,44.26482418036417,46.07709185486782,44.78201469122235,45.56946218251433,44.01994257938047,45.308856512877064,43.55157770463068,45.825935422598015,43.793456784839535,43.45564238114775,45.04568888973632,4.280555555555553,4.280555555555553,0.0,0.0016378525932667642,0.0,100021.11567999999,0.0,9173.979700323514,38.89742312281512,0.0,0.0,158.48513888888888,179.05320833333334,-0.01485729578928986,False,0,-1.952609557576146e-05,0.00021115679999983428,5.889039587725353e-07
2022-03-01,164.7,166.6,161.97,163.2,83474425,169.4985,169.4985,170.9554,170.9554,152.2111,152.2111,41.831713787228864,-1.844876158268164,-1.0842983982582277,-0.7605777600099364,44.461213189531975,0,0.0,38.697491462554204,39.86418993374548,41.37991249331717,44.13485485278151,42.261522326063094,43.436225634166,40.90354654163918,43.062482947106034,38.08610543044252,43.793424940023506,40.39942805338992,39.295806995900335,42.67129033131403,4.396111111111109,4.396111111111109,0.0,-0.011627906976744318,-0.0,100021.11567999999,0.0,9173.979700323514,37.8749709542892,0.0,0.0,156.38602777777777,177.50934166666664,-0.01485729578928986,False,0,0.0,0.00021115679999983428,5.889039587725353e-07
2022-03-02,164.39,167.36,162.95,166.56,79724800,169.096,169.096,170.8638,170.8638,152.41254999999998,152.41254999999998,47.77591930953349,-1.672661782497272,-1.2019710751060366,-0.4706907073912354,48.279044718183,0,0.0,49.63389197624841,48.448519027980474,47.82642105063659,48.16012946802986,47.77311545626028,47.951029507200325,47.939716341141015,47.86830525647876,50.71402932156894,48.049690701169126,48.13684428083425,48.9219973994406,47.80677343610835,4.412222222222222,4.412222222222222,0.0,0.020588235294117796,0.0,100021.11567999999,0.0,9173.979700323514,37.73667151363515,0.0,0.0,159.72105555555555,180.92178333333334,-0.01485729578928986,False,0,0.0,0.00021115679999983428,5.889039587725353e-07
2022-03-03,168.47,168.91,165.55,166.23,76678441,168.6155,168.6155,170.7934,170.7934,152.61945,152.61945,47.26505325547112,-1.5449991031041463,-1.2705766807056587,-0.2744224223984877,47.9392042030785,0,0.0,48.659507230911295,47.70537555914179,47.27328665220225,47.804030955844134,47.29800722985343,47.55629349207961,47.33586719818063,47.4503667757087,49.55589063159905,47.6754148094187,47.47104749358815,48.079587092425534,47.36230050926295,4.408888888888888,4.408888888888888,0.0,-0.001981268011527426,-0.0,100021.11567999999,0.0,9173.979700323514,37.76520226326743,0.0,0.0,159.3962222222222,180.58093333333332,-0.01485729578928986,False,0,0.0,0.00021115679999983428,5.889039587725353e-07
2022-03-04,164.49,165.55,162.1,163.17,83819592,168.129,168.129,170.597,170.597,152.81185000000002,152.81185000000002,42.70500972729899,-1.671474222062784,-1.3507561889770838,-0.32071803308570024,44.86441544675381,0,0.0,40.279639661949425,41.195056938308895,42.35273456306705,44.58617492005164,43.04494396559289,44.000038120233434,41.98610334337706,43.69197212692065,39.738461439404716,44.29807547153576,41.601871654771806,40.75818388652843,43.37371664740197,4.471666666666666,4.471666666666666,0.0,-0.01840822956145105,-0.0,100021.11567999999,0.0,9173.979700323514,37.23501617111323,0.0,0.0,156.23891666666665,177.72527499999998,-0.01485729578928986,False,0,0.0,0.00021115679999983428,5.889039587725353e-07
2022-03-07,163.36,165.02,159.04,159.3,96418845,167.47449999999998,167.47449999999998,170.27020000000002,170.27020000000002,152.9718,152.9718,37.74520228627696,-2.060234224414245,-1.492651796064516,-0.5675824283497288,41.34308948288204,1,1.0,32.25170819949432,34.56626472963205,37.0666615918687,40.919299038207605,38.3697394703789,39.995024221800364,36.322440468962455,39.48899203389179,30.750022734217154,40.470776492273984,35.49645253672675,33.50010306486017,38.94886232181329,4.586111111111112,4.586111111111112,0.0,-0.023717595146166448,-0.0,100021.11567999999,0.0,9173.979700323514,36.30583224243371,36.30583224243371,5783.51907621969,152.1915277777778,174.2277916666667,-0.01485729578928986,False,1,0.0,0.00021115679999983428,5.889039587725353e-07
2022-03-08,158.82,162.88,155.8,157.44,131148300,166.7635,166.7635,169.8934,169.8934,153.13185,153.13185,35.604866025496975,-2.489715887516809,-1.6920646143549747,-0.7976512731618342,39.767916229132496,1,0.0,29.06936145821959,31.831001827142302,34.80485428396862,39.284748526754164,36.337394391735565,38.22443579370621,33.923172145232755,37.639995220746364,27.288963571217607,38.771353205431694,32.94063828808659,30.557823747973572,37.01307259248301,4.878333333333334,4.878333333333334,1.0,-0.01167608286252364,-0.01167608286252364,100019.57685999999,-709.7865049755346,8464.19319534798,34.13103805503818,34.13103805503818,5373.590631385211,149.87858333333332,173.318975,-0.026359903635064724,False,1,-1.5384951362884536e-05,0.00019576859999981266,7.427444121421712e-07
2022-03-09,161.48,163.41,159.41,162.95,91454905,166.16950000000003,166.16950000000003,169.5458,169.5458,153.3111,153.3111,45.469540284267,-2.358287379833456,-1.825309167450671,-0.5329782123827851,46.14969207881332,0,-1.0,46.83102581018121,45.917409535668355,45.481129085965264,46.00986242172301,45.49978302832884,45.75661553095716,45.54708066310606,45.64991128097386,47.65222217799078,45.87783921765051,45.68446211386047,46.28146406097165,45.562362634012125,4.947222222222223,4.947222222222223,1.0,0.03499745934959342,0.03499745934959342,100025.08686,2102.6471195780396,10566.84031492602,33.655771494810814,0.0,0.0,155.28180555555554,179.05320833333332,0.0,False,0,5.508921526153898e-05,0.0002508686000000093,1.9189317673418138e-07
2022-03-10,160.2,160.39,155.98,158.52,105342033,165.2815,165.2815,169.1304,169.1304,153.4692,153.4692,40.14482838842467,-2.58183157033983,-1.9766136480285028,-0.605217922311327,42.36074392280913,1,1.0,38.07128265418913,38.762074515725274,39.803809339479535,42.06649955332781,40.48107750307629,41.45387821914014,39.4588862916113,41.13626288010851,37.73861301246669,41.76410140140169,39.11113071741713,38.414162509070245,40.81178843829963,5.054444444444444,5.054444444444444,0.0,-0.027186253451979003,-0.0,100022.17666,0.0,10566.84031492602,32.94181635098817,32.94181635098817,5221.936727958645,150.68561111111111,174.97221666666667,0.0,False,1,-2.9094701053056227e-05,0.00022176659999995074,4.828346041896304e-07
2022-03-11,158.93,159.28,154.5,154.73,96970102,164.412,164.412,168.6374,168.6374,153.6086,153.6086,36.235273930436016,-3.029886630476284,-2.187268244518059,-0.8426183859582248,39.4511379922526,1,0.0,32.185028266900744,33.761024629670985,35.67628765429289,39.0522851660436,36.76398261623792,38.19991663369009,35.08225905327362,37.74392378744016,31.24964050390396,38.635589731764824,34.44675527139404,33.01295231382318,37.265969907322315,5.152222222222221,5.152222222222221,1.0,-0.023908655059298622,-0.023908655059298622,100017.81773,-1486.7032979659998,9080.13701696002,32.31665356494397,32.31665356494397,5000.35580610378,146.74405555555555,171.5004833333333,-0.023908655059298577,False,1,-4.357963549239674e-05,0.0001781773000000264,9.186099173585926e-07
2022-03-14,151.45,154.12,150.1,150.62,108732111,163.51100000000002,163.51100000000002,168.08579999999998,168.08579999999998,153.7353,153.7353,32.534985528694236,-3.6742615450506833,-2.484666904624584,-1.1895946404260993,36.58947379736716,1,0.0,27.00952063222853,29.218727179010088,31.802063496322077,36.09958731919036,33.21981223066972,35.04158859090191,31.01288114467448,34.468769574646345,25.666209689102885,35.58434319394536,30.156619106701882,28.179208452741292,33.862789693121954,5.183333333333333,5.183333333333333,1.0,-0.026562399017643568,-0.026562399017643568,100013.70773,-1612.2296977942533,7467.907319165766,32.12268436884141,32.12268436884141,4838.318719634894,142.58583333333334,167.49175,-0.04983598284128183,False,1,-4.109267821750251e-05,0.00013707730000001028,1.3294989513923383e-06
2022-03-15,150.9,155.57,150.38,155.09,92964302,162.82150000000001,162.82150000000001,167.6362,167.6362,153.8877,153.8877,39.742203497123654,-3.7806605630784986,-2.743865636315367,-1.0367949267631316,41.44027176908962,1,0.0,39.16822259233637,39.11738753922189,39.53803960628614,41.19013849752784,39.964042728447765,40.68864293599987,39.35860342557262,40.440877378300264,39.40388855559422,40.939064505589734,39.213674694299165,39.09106181734542,40.198285117497406,5.288888888888888,5.288888888888888,1.0,0.0296773336874252,0.0296773336874252,100018.17773,1753.4468976010467,9221.354216766813,31.481580374085123,31.481580374085123,4882.4783002168615,146.89222222222222,172.30533333333335,-0.021637648246278188,False,1,4.469387348460252e-05,0.00018177729999990788,8.826196370048666e-07
2022-03-16,157.05,160.0,154.46,159.59,102300200,162.1615,162.1615,167.18779999999998,167.18779999999998,154.06425,154.06425,45.996785933622085,-3.4619628072532294,-2.88748507050294,-0.5744777367502896,45.82128738387039,0,-1.0,48.951812898564384,47.35297151551982,46.194422279608325,45.76834510394603,45.86143140936776,45.718620229310595,46.470459917620516,45.73099251712214,50.21105389158938,45.73274793875846,46.84659219722347,48.03303214884734,45.77604267456506,5.369999999999998,5.369999999999998,1.0,0.02901541040686051,0.02901541040686051,100022.67773,1765.2149975849607,10986.569214351774,31.006067159247923,0.0,0.0,151.2665,177.06935,0.0,False,0,4.4991821508189034e-05,0.00022677729999998064,4.3274113258884304e-07
2022-03-17,158.61,161.0,157.63,160.62,75615400,161.565,161.565,166.8062,166.8062,154.24205,154.24205,47.344017316805015,-3.0906530235467926,-2.9281186611117103,-0.16253436243508235,46.77821523079117,0,0.0,51.01276244348132,49.103897735008765,47.62421608244832,46.76680103679771,47.13494886767737,46.811800406732424,47.99340922220084,46.8784619455074,52.47447550704691,46.77645502753962,48.475570379010506,49.92599359982149,46.98333335542176,5.315555555555554,5.315555555555554,0.0,0.006454038473588497,0.0,100021.53911999999,0.0,10986.569214351774,31.32364602438236,0.0,0.0,152.3808888888889,177.92213333333333,0.0,False,0,-1.138351847651542e-05,0.00021539119999980372,5.465713912367054e-07
2022-03-18,160.51,164.48,159.76,163.98,123511700,161.32,161.32,166.5874,166.5874,154.44425,154.44425,51.587000493293814,-2.4964854947335198,-2.8417920278360724,0.34530653310255266,49.81435244967995,0,0.0,57.42148597334482,54.57920231198962,52.12055820584164,49.93209405457141,51.15116965231264,50.271004549812226,52.77482114232565,50.505695045910564,59.484266562566795,50.08227168733454,53.58038977036296,55.830594176415424,50.795372594745665,5.291666666666665,5.291666666666665,0.0,0.020918939110945,0.0,100021.53911999999,0.0,10986.569214351774,31.46505461010923,0.0,0.0,155.77791666666667,181.20437499999997,0.0,False,0,0.0,0.00021539119999980372,5.465713912367054e-07
2022-03-21,163.51,166.35,163.01,165.38,95811400,161.224,161.224,166.455,166.455,154.64170000000001,154.64170000000001,53.27640361748013,-1.8908387357517995,-2.651601369419218,0.7607626336674187,51.03638697424528,0,0.0,59.91845819638164,56.73404845548713,53.906706123928515,51.20464446197832,52.7535659751383,51.65807085559263,54.6692068643679,51.957953850558795,62.19486099318253,51.40965038761064,55.596728982777435,58.14412802928621,52.31909861078059,5.121666666666665,5.121666666666665,0.0,0.00853762653982204,0.0,100021.53911999999,0.0,10986.569214351774,32.509452778098535,0.0,0.0,157.44141666666667,182.05102499999998,0.0,False,0,0.0,0.00021539119999980372,5.465713912367054e-07
2022-03-22,165.51,169.42,164.91,168.82,81532007,161.449,161.449,166.388,166.388,154.8563,154.8563,57.226112737538074,-1.1203651925524412,-2.345354134045863,1.2249889414934216,53.93063581381468,0,0.0,65.58584298554756,61.69540341851764,58.07042427967573,54.214530420388655,56.509387326133734,54.928772381746434,59.07022469979465,55.37628298660232,68.27859770647663,54.54464357729326,60.2621377252874,63.43793335926831,55.89852305653283,4.769444444444442,4.769444444444442,0.0,0.020800580481315833,0.0,100021.53911999999,0.0,10986.569214351774,34.91026734552015,0.0,0.0,161.4273611111111,184.34454166666666,0.0,False,0,0.0,0.00021539119999980372,5.465713912367054e-07
2022-03-23,167.99,172.64,167.65,170.21,98062700,161.956,161.956,166.3484,166.3484,155.07365000000001,155.07365000000001,58.743721887078955,-0.39306694426173294,-1.9548966960890368,1.5618297518273039,55.0577372473679,0,0.0,67.69521619005671,63.57090022054098,59.665349557825444,55.38506584863527,57.956345349817255,56.19672623406959,60.74997477619368,56.699025604285374,70.51535385026378,55.76200481294629,62.035125520127565,65.42573657884847,57.28074410902126,4.810555555555553,4.810555555555553,0.0,0.008233621608814135,0.0,100021.53911999999,0.0,10986.569214351774,34.611923450893926,0.0,0.0,162.7536388888889,185.86835833333333,0.0,False,0,0.0,0.00021539119999980372,5.465713912367054e-07
2022-03-24,171.06,174.14,170.21,174.07,90131418,162.52249999999998,162.52249999999998,166.3282,166.3282,155.30835000000002,155.30835000000002,62.70132144740774,0.4891532439348225,-1.466086708084265,1.9552399520190875,58.05028829657161,0,0.0,72.95601229744847,68.35213287239628,63.807048139460775,58.487381059639745,61.74340739580579,59.54323026216797,65.0902130532783,60.18155906755967,75.9984395440515,58.982049906147545,66.58876795817724,70.44557951208458,60.90979872274532,4.862777777777775,4.862777777777775,0.0,0.022677868515363242,0.0,100021.53911999999,0.0,10986.569214351774,34.24021994302416,0.0,0.0,166.53269444444445,189.89834166666665,0.0,False,0,0.0,0.00021539119999980372,5.465713912367054e-07
2022-03-25,173.88,175.28,172.75,174.72,80546200,163.01600000000002,163.01600000000002,166.312,166.312,155.5514,155.5514,63.33907943181404,1.2266288529898475,-0.9275435958694427,2.15417244885929,58.53843201643041,0,0.0,73.77782223277288,69.11068129500265,64.47255468248949,58.992819217183914,62.35518892082501,60.08691817781277,65.78524015771367,60.746407629980446,76.84441490452062,59.50596953480372,67.31494892617326,71.23672100111747,61.49730928794523,4.746111111111109,4.746111111111109,0.0,0.0037341299477222645,0.0,100021.53911999999,0.0,10986.569214351774,35.08189689351404,0.0,0.0,167.3635277777778,190.16859166666666,0.0,False,0,0.0,0.00021539119999980372,5.465713912367054e-07
2022-03-28,172.17,175.73,172.0,175.6,90371916,163.54,163.54,166.3802,166.3802,155.79265,155.79265,64.23079379115455,1.8606438874005846,-0.36990609921543727,2.2305499866160217,59.213112129967605,0,0.0,74.95536483819274,70.18563851706458,65.40552220448004,59.69221425098983,63.20862044953001,60.841280276483566,66.76256714757685,61.53137693043698,78.06554301395266,60.23186872573025,68.33972517921457,72.36349463476346,62.315230878365035,4.708333333333329,4.708333333333329,0.0,0.005036630036630019,0.0,100021.53911999999,0.0,10986.569214351774,35.363379960034294,0.0,0.0,168.30208333333334,190.92562499999997,0.0,False,0,0.0,0.00021539119999980372,5.465713912367054e-07
2022-03-29,176.69,179.01,176.34,178.96,100589440,164.328,164.328,166.498,166.498,156.03504999999998,156.03504999999998,67.48297330845054,2.604209582310432,0.2249170370897366,2.379292545220695,61.710995553428205,-1,-1.0,79.05888227202814,74.02110061929417,68.79508906352036,62.277987766167826,66.33118365865826,63.62096750327366,70.29665195176958,64.4179943753246,82.23806894280516,62.91142657274622,72.02372097799433,76.34408243720254,65.31601599863686,4.711111111111107,4.711111111111107,0.0,0.01913439635535319,0.0,100021.53911999999,0.0,10986.569214351774,35.34252891052955,-35.34252891052955,-6324.898973828369,186.26222222222222,163.62533333333334,0.0,False,-1,0.0,0.00021539119999980372,5.465713912367054e-07
2022-03-30,178.55,179.61,176.7,177.77,92633200,164.8885,164.8885,166.65740000000002,166.65740000000002,156.2757,156.2757,65.22121366185114,3.0621689206892597,0.7923674138096413,2.2698015068796185,60.33685471331656,0,1.0,74.14183339303354,70.45440921405826,66.30257503436906,60.8233464092951,64.26157866569943,61.97132626193142,67.5227208338613,62.64897264961737,76.24514424460097,61.36566614044595,68.90033161299074,72.20060367265587,63.40856508031953,4.643333333333331,4.643333333333331,-1.0,-0.006649530621367861,0.006649530621367861,100022.14056999999,416.27637106100883,11402.845585412782,35.85841650649563,0.0,0.0,170.57283333333334,192.88405,0.0,False,0,6.0132048085304035e-06,0.00022140569999984372,4.864426297968016e-07
2022-03-31,177.84,178.03,174.4,174.61,103049300,165.3075,165.3075,166.825,166.825,156.49800000000002,156.49800000000002,59.51673278287839,3.1339926881292115,1.2606924686735554,1.873300219455656,56.80972981542677,0,0.0,62.369599572848465,61.684702257027006,60.04430597004147,57.09564709073879,59.0221039656418,57.76035032389925,60.59591432587155,58.14392515406207,62.20218941059602,57.41168866403534,61.15380744136976,62.12744101139774,58.56422184153517,4.5127777777777744,4.5127777777777744,0.0,-0.01777577769027394,-0.0,100021.89272999999,0.0,11402.845585412782,36.895807603261176,0.0,0.0,167.61519444444446,189.29909166666667,0.0,False,0,-2.4778513895151733e-06,0.0002189272999999492,5.112199383594529e-07
2022-04-01,174.03,174.88,171.94,174.31,78751328,165.8645,165.8645,167.021,167.021,156.7106,156.7106,58.989237126430965,3.1306182302758145,1.6346776209940073,1.4959406092818073,56.48060473320389,0,0.0,61.31332566840942,60.88527157182701,59.46701304030313,56.74808504776525,58.53663496251005,57.368497303015516,59.95888503224913,57.72521442823978,60.958641420935265,57.043365404062214,60.44412102633305,61.21527990087705,58.114612605223414,4.282777777777775,4.282777777777775,0.0,-0.001718114655518077,-0.0,100021.89272999999,0.0,11402.845585412782,38.87724025960443,0.0,0.0,167.67169444444446,188.25044166666666,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-04,174.57,178.49,174.44,178.44,76545983,166.82150000000001,166.82150000000001,167.3416,167.3416,156.9505,156.9505,63.752178117861895,3.421756552695257,1.992093407334257,1.4296631453609998,59.84349188312453,0,0.0,69.45279095942713,67.35649522110309,64.55012853282321,60.25419722248005,63.02277803028887,61.20488753413274,65.41866535777388,61.75382663598783,70.44771032204173,60.70655058036116,66.35653912274813,68.40062860722885,62.3581789247698,4.183333333333331,4.183333333333331,0.0,0.023693419769376334,0.0,100021.89272999999,0.0,11402.845585412782,39.80141370003858,0.0,0.0,171.95583333333335,192.05675,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-05,177.5,178.3,174.42,175.06,73401800,167.70250000000001,167.70250000000001,167.6104,167.6104,157.1643,157.1643,57.83246835950993,3.3412323716541437,2.2619212001982345,1.0793111714559092,56.1171636925836,0,0.0,58.032781573229144,58.54834253400014,58.09120010781074,56.3211003701843,57.56177262910932,56.77739506698305,58.31905237251128,57.02820103894943,57.17850504673888,56.541290852787135,58.48662500779818,58.433535351529954,57.29117158896863,4.019444444444442,4.019444444444442,0.0,-0.0189419412687738,-0.0,100021.89272999999,0.0,11402.845585412782,41.42427714737948,0.0,0.0,168.82986111111111,188.14329166666667,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-06,172.36,173.63,170.13,171.83,89058800,168.1465,168.1465,167.85139999999998,167.85139999999998,157.35354999999998,157.35354999999998,52.78804561227984,2.9824030859763013,2.406017577353848,0.5763855086224532,52.81716060175862,0,0.0,49.197893785204954,51.41001608084012,52.638463807814794,52.85084459845186,52.8710272720861,52.905015013106656,52.39158814325841,52.916677640802675,47.25512624563048,52.88133490243301,52.003328091596494,50.51937662443926,52.908880448187155,4.027777777777776,4.027777777777776,0.0,-0.01845081686278982,-0.0,100021.89272999999,0.0,11402.845585412782,41.33857174638489,0.0,0.0,165.58694444444447,184.94041666666666,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-07,171.16,173.36,169.85,172.14,77594700,168.8275,168.8275,168.1004,168.1004,157.54575,157.54575,53.209875937795665,2.6920108754198395,2.4632162369670465,0.22879463845279302,53.09512239938754,0,0.0,50.03228223372036,52.033657663761886,53.09621899861824,53.14252336682624,53.26267350937332,53.22917566034665,52.89288242061182,53.260304484696775,48.26056226451709,53.188311110055714,52.5585279710803,51.23253254203215,53.27477238923265,3.9655555555555555,3.9655555555555555,0.0,0.0018041087120990174,0.0,100021.89272999999,0.0,11402.845585412782,41.987201619682025,0.0,0.0,165.9933888888889,185.04788333333332,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-08,171.78,171.78,169.2,170.09,76575508,169.5955,169.5955,168.31779999999998,168.31779999999998,157.72915,157.72915,50.026673246984174,2.2702846605916136,2.42462992169196,-0.1543452611003464,51.0085868088625,0,0.0,44.507627704738226,47.54947123984564,49.657870727712215,50.94855029478308,50.30099475921973,50.78175251102937,49.158742832758314,50.662379125435365,42.07303679994358,50.874717826013494,48.479287397765304,46.271133525322384,50.506662116036864,3.8405555555555555,3.8405555555555555,0.0,-0.011908911351225626,-0.0,100021.89272999999,0.0,11402.845585412782,43.35377479549983,0.0,0.0,164.1371388888889,182.59100833333335,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-11,168.71,169.03,165.5,165.75,72246706,170.352,170.352,168.22620000000003,168.22620000000003,157.89235,157.89235,44.0223286323497,1.567789367941657,2.2532618109418996,-0.6854724430002426,46.91062803105183,0,0.0,35.123730127853875,39.53500718789121,43.236409500520736,46.65605888841725,44.667179415565506,46.036878906822736,42.26713502502345,45.65327801809039,31.954117934654477,46.36756704133754,41.05824285753141,37.5990476901565,45.202805594004985,3.7877777777777784,3.7877777777777784,0.0,-0.02551590334528786,-0.0,100021.89272999999,0.0,11402.845585412782,43.957853499749234,0.0,0.0,159.87894444444444,178.07921666666667,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-12,168.02,169.87,166.64,167.66,79265200,170.98049999999998,170.98049999999998,168.0838,168.0838,158.05675,158.05675,47.03519379338423,1.1518994450057392,2.0329893377546675,-0.8810898927489283,48.81098000278553,0,0.0,41.34383959579046,44.13903908527809,46.532802163281296,48.65986031649421,47.44283044950586,48.288380825233524,45.907846454986874,48.05482986392107,39.43330746675441,48.48757177188626,45.12475092388676,42.89767508019164,47.777203000202704,3.829444444444445,3.829444444444445,0.0,0.011523378582201982,0.0,100021.89272999999,0.0,11402.845585412782,43.47956552463228,0.0,0.0,161.7243611111111,180.12484166666667,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-13,167.39,171.04,166.77,170.4,70618925,171.52100000000002,171.52100000000002,167.9996,167.9996,158.2271,158.2271,51.10117329594344,1.0315082011669858,1.8326931104371313,-0.8011849092701455,51.42978395635912,0,0.0,49.311498777627506,50.18504722229492,50.95878386108707,51.41573106718551,51.204995433864106,51.37027588151458,50.766639327222045,51.33277252704019,48.84384755136871,51.39676646308385,50.51246189262431,49.77976888135087,51.27966514119346,3.804444444444444,3.804444444444444,0.0,0.016342598115233198,0.0,100021.89272999999,0.0,11402.845585412782,43.76528112752488,0.0,0.0,164.5031111111111,182.78346666666667,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-14,170.62,171.27,165.04,165.29,75329400,171.7545,171.7545,167.7886,167.7886,158.36875,158.36875,44.274808274813815,0.5177941702258977,1.5697133223948847,-1.051919152168987,46.746652723458695,0,0.0,38.240180506378124,40.99151983844066,43.65729456910656,46.51417623251507,44.79743672583385,45.9612900837407,42.92261114032367,45.627433032594205,36.50339522908102,46.254376278221166,42.04415747860621,39.73273037626682,45.24340847921929,3.9650000000000003,3.9650000000000003,0.0,-0.029988262910798147,-0.0,100021.89272999999,0.0,11402.845585412782,41.99308465199528,0.0,0.0,159.14425,178.196075,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-18,163.92,166.6,163.57,165.07,69023941,171.80900000000003,171.80900000000003,167.63199999999998,167.63199999999998,158.50775,158.50775,44.00227456614253,0.0918610215372837,1.2741428622233646,-1.1822818406860809,46.555015801733965,0,0.0,37.82235644720948,40.63541993142535,43.36747982921106,46.31408451619654,44.54033867662904,45.741735783146645,42.613370221037854,45.396630214934696,36.045963359814735,46.04501578541413,41.712977871570374,39.348082738352524,45.00015055959415,3.8827777777777785,3.8827777777777785,0.0,-0.0013309940105269424,-0.0,100021.89272999999,0.0,11402.845585412782,42.88233583649882,0.0,0.0,159.05169444444442,177.70844166666666,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
2022-04-19,165.02,167.82,163.91,167.4,67723833,171.91000000000003,171.91000000000003,167.53220000000002,167.53220000000002,158.64495,158.64495,47.6758079550611,-0.057025189219160666,1.0079092519348596,-1.0649344411540203,48.885239100368125,0,0.0,45.08492549858134,46.14127342472428,47.37564648484826,48.77088702316835,47.93127052126888,48.50046979516632,47.02316736781375,48.3373518242841,44.620697597693926,48.64367982491096,46.61218710492585,45.62050894866269,48.14953920031531,3.8227777777777794,3.8227777777777794,0.0,0.014115223844429758,0.0,100021.89272999999,0.0,11402.845585412782,43.555390954990585,0.0,0.0,161.47469444444445,179.84314166666667,0.0,False,0,0.0,0.0002189272999999492,5.112199383594529e-07
